# detid average_r2s y_intercept_low_hits slope_low_hits y_intercept_high_hits slope_high_hits
411599926 3108.60365003 58.6557879253 0.414212159833 61.1963214116 0.414209937462
411599930 3064.08740076 63.5564933223 0.612797583702 66.3093660848 0.612798166058
411599934 3087.29819581 71.2655647161 0.854075545687 74.3525986777 0.854082897814
411599938 3066.85430878 83.4412716464 1.17084451847 87.0553160425 1.1708427678
411599942 3053.87942882 103.714924339 1.63185179666 108.207496881 1.6318579143
411599946 3067.3199797 141.607172332 2.41420441526 147.74211557 2.41423149094
411599950 3104.02916313 232.132558602 4.16524904825 242.189189545 4.165287696
411599954 3072.87368021 690.65118811 12.7054908911 720.603414186 12.7061578237
411599958 3045.83418178 -690.72968632 -12.706942448 -720.59728295 -12.7060518774
411599962 3055.63058003 -232.136738042 -4.16532689207 -242.190291711 -4.16530742496
411599966 3070.27035316 -141.605749629 -2.41417507572 -147.740547253 -2.41420138223
411599970 3103.90282684 -103.714523337 -1.63184282886 -108.207450437 -1.63185715155
411599974 3062.39278294 -83.44068095 -1.17083097609 -87.0552115379 -1.17083986237
411599978 3090.29013929 -71.2657931481 -0.854081677152 -74.3525468231 -0.854081613138
411599982 3083.78200138 -63.556586577 -0.612801025273 -66.3093087243 -0.612796019485
411599986 3078.52465301 -58.6558775536 -0.414217098105 -61.1963371896 -0.414211046726
411599990 3057.63371622 -55.7306999799 -0.240075685112 -58.1446763785 -0.240082504802
411599994 3033.65607741 -54.3584690892 -0.0787008492365 -56.7129131762 -0.0786996592592
411599998 3074.99660362 -54.3584823008 0.0787043008631 -56.7129474247 0.0787076368322
411600002 3086.9203997 -55.7307789662 0.240081115467 -58.1445917307 0.240075425064
411600006 3078.47167889 -58.6557638129 0.414211666955 -61.1963499655 0.414211638888
411600010 3084.71395163 -63.5568027663 0.612807980652 -66.3092536027 0.612793734759
411600014 3059.5495128 -71.2657012254 0.85407937726 -74.352528137 0.854080182677
411600018 3053.82571459 -83.4412233734 1.17084336358 -87.0551666304 1.17083914427
411600022 3065.48917064 -103.714000674 1.63183095765 -108.207656188 1.63186127073
411600026 3054.86430752 -141.608227942 2.41422490344 -147.741614099 2.41422205774
411600030 3077.31114688 -232.134058016 4.16527721759 -242.190316202 4.16530870147
411600034 3101.43951185 -690.709361511 12.7065621922 -720.577002561 12.705690005
411603974 3378.83808988 725.711508017 -12.7062902976 755.62016956 -12.7061552217
411603978 3358.55278681 243.901737581 -4.16525653748 253.961414757 -4.16534556468
411603982 3406.34111306 148.7866817 -2.41420826826 154.920272068 -2.41420998165
411603986 3370.58698174 108.974058839 -1.63187110497 113.465788769 -1.63185919349
411603990 3375.72627616 87.6715622495 -1.17084353381 91.2860508756 -1.17085090083
411603994 3392.5500958 74.8787227208 -0.854078198476 77.9656799645 -0.85408322735
411603998 3371.77252854 66.7786150928 -0.612793912968 69.5316398239 -0.612799667512
411604002 3327.59265849 61.6294829202 -0.414209103527 64.1699801364 -0.414205354717
411604006 3368.6439857 58.5562456069 -0.240079922022 60.9701281047 -0.240080922851
411604010 3375.91352766 57.114376448 -0.0787051975319 59.4688226443 -0.0787030086165
411604014 3337.24326206 57.1143735655 0.0787016306548 59.4688299088 0.0787013215386
411604018 3356.40789004 58.5561938018 0.24007797286 60.9701829873 0.240083698711
411604022 3351.01554626 61.6296190099 0.414215823129 64.1702115423 0.41421554293
411604026 3384.78491701 66.7787306303 0.612798066786 69.5316090461 0.612799634628
411604030 3361.9761196 74.8790949766 0.854088409896 77.9653186818 0.854073714315
411604034 3444.27377476 87.6715921059 1.17084367592 91.2861206273 1.17085311896
411604038 3345.85027844 108.972962773 1.63184851253 113.466375656 1.63187164183
411604042 3361.34523817 148.787044567 2.41421515715 154.922246897 2.41424550307
411604046 3386.19583395 243.902908212 4.16527687494 253.960987235 4.16533887645
411604050 3357.8156997 725.750492274 12.7069731228 755.57634721 12.7054118972
411604054 3388.51009316 -725.687808597 -12.7058720064 -755.608004245 -12.7059506124
411604058 3396.03257089 -243.905338033 -4.16532054473 -253.95922819 -4.16530686412
411604062 3310.55820498 -148.787573219 -2.4142254061 -154.921041507 -2.41422444921
411604066 3386.62636445 -108.973618568 -1.63186234949 -113.465501526 -1.63185435106
411604070 3411.05823596 -87.6718027182 -1.17084868245 -91.2858395803 -1.17084604143
411604074 3334.24574663 -74.8787742852 -0.854079134746 -77.9654899532 -0.854078379049
411604078 3386.95908452 -66.7789575994 -0.612804999657 -69.5316162179 -0.612799115028
411604082 3355.61032538 -61.629368378 -0.414203525575 -64.1699875806 -0.414205391235
411604086 3366.73850276 -58.5562325779 -0.240081135806 -60.9701428476 -0.240080562374
411604090 3368.90923668 -57.1143555513 -0.0786989793447 -59.4688226726 -0.0787037319568
411604094 3429.18009066 -57.1143954968 0.0787056139485 -59.4688019617 0.0786982187514
411604098 3392.86989751 -58.5562425302 0.240080889347 -60.9701073199 0.240078545128
411604102 3389.91431217 -61.6295401849 0.414212190454 -64.1703001359 0.414219653126
411604106 3408.22092246 -66.7786695427 0.612796010617 -69.531731875 0.612803043131
411604110 3366.77954061 -74.8787297421 0.854078263909 -77.9657131381 0.854083670418
411604114 3351.72035652 -87.6720148336 1.17085342174 -91.2854814649 1.17083875766
411604118 3353.04375949 -108.972605259 1.63184115117 -113.465183249 1.63184854955
411604122 3385.87172463 -148.786220379 2.41419925572 -154.919033184 2.41418673405
411604126 3353.56103039 -243.903792351 4.16529263832 -253.963034958 4.16537360394
411604130 3354.38321094 -725.706724885 12.7062047348 -755.622510581 12.7061963835
411608070 4012.46677069 875.753606839 -13.9814310566 908.672184106 -13.9817007294
411608074 4051.27754903 293.922665306 -4.59696199029 304.955039089 -4.59680368375
411608078 4035.28576384 178.781561515 -2.6811262276 185.498216256 -2.68112656383
411608082 3978.66396722 130.36384796 -1.83134285823 135.264543036 -1.83139607627
411608086 3982.51113871 104.254058466 -1.33583776498 108.165339022 -1.33573160319
411608090 4034.05308384 88.3563036383 -1.00000093005 91.6760187005 -1.0000074464
411608094 4001.77351163 78.0436161115 -0.748585448195 80.9757035866 -0.74858715996
411608098 3973.39143997 71.1847183147 -0.546042551608 73.8592546622 -0.546048883483
411608102 4049.19258161 66.681512526 -0.372977101048 69.1867790029 -0.372982604832
411608106 4100.60675814 63.9383514414 -0.217526120254 66.3405848208 -0.217535749711
411608110 4087.68477669 62.6368927505 -0.0715200275957 64.9901088007 -0.071522588345
411608114 4077.26401485 62.6369143981 0.0715251423207 64.9900745915 0.0715207644657
411608118 3999.57656387 63.9385182404 0.217537611642 66.3405328279 0.21753304898
411608122 3974.29950113 66.6816006497 0.372980928549 69.1869001665 0.372988785993
411608126 4052.69319708 71.1846599837 0.546040452678 73.8589855327 0.546041035801
411608130 4044.10340988 78.0436144625 0.74858521099 80.9757609728 0.748588708455
411608134 4049.00028091 88.356235204 0.999999827903 91.6757 1.0
411608138 4008.08373709 104.254713693 1.3358512519 108.171201092 1.33584613743
411608142 4073.82706146 130.364901079 1.83136157502 135.263093417 1.83137098379
411608146 4047.46920774 178.779824493 2.68109660576 185.498901405 2.68113804082
411608150 4077.52246616 293.917192518 4.59687000681 304.960860312 4.59689484685
411608154 4039.20183611 875.755071522 13.9814584252 908.703089324 13.9821812686
411608158 4029.81570396 -875.758069057 -13.9815015352 -908.655108318 -13.9814404455
411608162 4001.52747165 -293.922534139 -4.59695927083 -304.956670857 -4.59682838922
411608166 4058.16786968 -178.775848927 -2.68102839427 -185.500687877 -2.68116774732
411608170 4018.56056571 -130.364321244 -1.83135061333 -135.261868416 -1.83134923993
411608174 4040.72946183 -104.25430518 -1.33584334132 -108.170401709 -1.33583142294
411608178 4031.02629669 -88.3565116228 -1.00000599331 -91.6759941617 -1.00000670378
411608182 4091.07867462 -78.0436577974 -0.748585902405 -80.9756727734 -0.748586340169
411608186 4054.24161366 -71.1846168927 -0.546038953927 -73.8589447174 -0.546039223407
411608190 4033.01884486 -66.6816749039 -0.372985461486 -69.186636875 -0.372976650284
411608194 4074.52595255 -63.9385513683 -0.217540604784 -66.3405479621 -0.217534230238
411608198 4124.43548005 -62.6368875497 -0.0715191770913 -64.990070908 -0.0715180483411
411608202 4067.42661814 -62.6369025231 0.0715235672943 -64.9901181493 0.0715262363755
411608206 4035.85111437 -63.9385266371 0.21753953096 -66.3405770409 0.217534233038
411608210 4036.17103025 -66.6814384139 0.37297432928 -69.1865489326 0.372972131494
411608214 4066.25610986 -71.1846600237 0.546040482904 -73.8588310702 0.546035341264
411608218 4058.31741242 -78.043850302 0.74859143483 -80.9757305108 0.748588082747
411608222 3998.33205185 -88.3560125378 0.999994614733 -91.6762166697 1.00001140281
411608226 4065.60566878 -104.254772485 1.33585226482 -108.171429739 1.33585071564
411608230 4074.26791552 -130.364657182 1.83135668438 -135.263216945 1.83137326143
411608234 4081.09912508 -178.779173367 2.68108456329 -185.494976871 2.68107326445
411608238 4055.23603998 -293.921154713 4.59693654668 -304.965161411 4.5969630617
411608242 4086.30582229 -875.776873435 13.9818050896 -908.679875633 13.9818256368
411612166 4786.79900936 1104.99351183 -16.5309372856 1188.34045843 -16.5327131835
411612169 4718.070702 370.152941734 -5.45681797822 398.019537861 -5.45666885543
411612174 4765.73199175 224.272256419 -3.20909620848 241.164015256 -3.20911412687
411612177 4745.55179066 162.573064663 -2.22191147332 174.817769066 -2.22192570199
411612182 4840.45582133 128.97106259 -1.65418906064 138.685121206 -1.65420368823
411612185 4819.02347644 108.189305325 -1.27641793325 116.3363489 -1.27640022154
411612190 4747.01680641 94.3587827033 -0.999992252171 101.465647307 -1.00000105085
411612193 4837.77759524 84.7605022958 -0.783452363138 91.1442053321 -0.783456088613
411612198 4777.39669079 77.9661699943 -0.604520298157 83.8379647344 -0.604519489228
411612201 4710.63185963 73.1680722076 -0.450061624784 78.678568074 -0.450061804031
411612206 4782.6418153 69.8864077764 -0.311613654122 75.1495807259 -0.311606351182
411612209 4799.80782736 67.8331112426 -0.183256351407 72.9418006598 -0.183257832487
411612214 4743.80315074 66.843978311 -0.0604960685977 71.8781408925 -0.0604905773041
411612217 4835.7342708 66.8439668161 0.0604881595949 71.8781347341 0.0604891734567
411612222 4807.27174813 67.8331062847 0.183256152283 72.9417598856 0.183254822323
411612225 4852.5831172 69.8863586672 0.311610307891 75.1496838857 0.311611270377
411612230 4815.0623645 73.1681454245 0.450064648697 78.6782984772 0.450053599191
411612233 4792.19233031 77.9663933634 0.604527131921 83.8380099665 0.604520924522
411612238 4897.47968814 84.7603043751 0.783447325141 91.1442160518 0.783456341313
411612241 4805.0942825 94.3594756081 1.0000071039 101.465468427 0.999997789834
411612246 4779.23064648 108.189085335 1.2764135715 116.336245387 1.27639856403
411612249 4641.12292236 128.972107948 1.65420697319 138.684737216 1.65419791936
411612254 4717.3480113 162.572700709 2.22190551337 174.817237338 2.2219173602
411612257 4886.9687536 224.27314084 3.20910940086 241.165007732 3.20912901
411612262 4741.04081583 370.158397979 5.45690058156 398.034469245 5.45687972254
411612265 4806.70076942 1105.10465555 16.5326051479 1188.29982392 16.5321470708
411612270 4827.40964003 -1105.05237696 -16.5318209082 -1188.30862721 -16.5322682537
411612273 4929.48357526 -370.146886624 -5.45672658324 -398.033980916 -5.4568732579
411612278 4815.14867083 -224.272949442 -3.2091067563 -241.164342146 -3.2091192358
411612281 4748.61155186 -162.572811399 -2.22190730233 -174.818516572 -2.22193751303
411612286 4675.79348589 -128.972150827 -1.65420740758 -138.68451326 -1.65419394922
411612289 4768.01125474 -108.18902186 -1.2764121138 -116.336668194 -1.27640599685
411612294 4754.0321679 -94.3588109477 -0.999992653007 -101.465680795 -1.00000195942
411612297 4701.63733824 -84.7604558762 -0.783451017506 -91.1437102297 -0.78344494906
411612302 4756.24353066 -77.9662911292 -0.604524238502 -83.837828281 -0.604516024128
411612305 4770.95477902 -73.1680946127 -0.450062700183 -78.6787242435 -0.450068010953
411612310 4727.53997356 -69.886450813 -0.311615924174 -75.1496853172 -0.311611482602
411612313 4699.42122913 -67.8330688788 -0.183253674121 -72.9419064949 -0.183264329729
411612318 4641.09603124 -66.8439623908 -0.060492295198 -71.8781530377 -0.0604906251669
411612321 4678.9905225 -66.8439603325 0.0604903480286 -71.8780923481 0.0604805424217
411612326 4694.54517352 -67.8331097749 0.183257754895 -72.9417960764 0.183257057362
411612329 4891.31295166 -69.8863572494 0.311610226841 -75.1497051429 0.311611557228
411612334 4639.0068065 -73.1681470321 0.450064271235 -78.678821552 0.450071594826
411612337 4690.25804464 -77.9661319058 0.604519388815 -83.8383427445 0.60453039956
411612342 4882.39310862 -84.7605099293 0.783452418674 -91.1437518808 0.783445742668
411612345 4865.90474895 -94.3593459068 1.0000033164 -101.465757683 1.00000338962
411612350 4744.01182791 -108.189288961 1.27641740679 -116.337372789 1.27641905822
411612353 4746.3789134 -128.971541556 1.65419709138 -138.685086556 1.65420293839
411612358 4623.73828815 -162.571846872 2.22189157757 -174.816288488 2.2219035153
411612361 4836.98198587 -224.271986645 3.20909186746 -241.167034129 3.20915848579
411612366 4743.46287004 -370.155909021 5.45686308655 -398.02452085 5.45674062636
411612369 4725.0344358 -1105.03155664 16.5315088656 -1188.28421374 16.5319279829
411616262 6221.51895417 1480.60495999 -19.0800917839 1576.74400341 -19.0816666845
411616265 6445.32035716 495.364549312 -6.31366702684 527.500200026 -6.31383927236
411616270 6271.91052335 299.40748156 -3.73201252014 318.826858411 -3.73206794492
411616273 6372.67079061 216.239471466 -2.60509688511 230.25849862 -2.60505901491
411616278 6576.07868541 170.691525456 -1.96258622635 181.762890227 -1.96262599208
411616281 6486.21046481 142.282082286 -1.53984448598 151.509060863 -1.53985554904
411616286 6426.82517499 123.137639707 -1.23489500487 131.123116726 -1.23490567381
411616289 6505.09760471 109.591888535 -1.00000184048 116.698171763 -0.99999929904
411616294 6378.32129421 99.714901235 -0.809782060698 106.181038238 -0.809785579268
411616297 6495.71551153 92.3999943504 -0.649409114567 98.3915107921 -0.649406637735
411616302 6425.83978315 86.9724652911 -0.509523007132 92.6122716618 -0.509526523145
411616305 6472.01445899 83.0065000343 -0.383869145918 88.3889330188 -0.383866909128
411616310 6431.41255373 80.2267880313 -0.267950681393 85.4290002391 -0.267947900293
411616313 6403.65152739 78.4590411468 -0.158382580741 83.5467009886 -0.158384644196
411616318 6450.59751741 77.5994508378 -0.0524091158095 82.6313449676 -0.0524066954843
411616321 6469.36759293 77.5994474604 0.0524073606217 82.6313393242 0.0524079292754
411616326 6344.98535024 78.4589731031 0.158375977485 83.5466945734 0.158384196588
411616329 6257.74884563 80.2267056954 0.267946662759 85.428926271 0.26794496864
411616334 6354.99549593 83.0063412715 0.383863935746 88.3888029551 0.383862285635
411616337 6359.90070147 86.9726874098 0.509529368962 92.6122828808 0.509526565987
411616342 6283.55757915 92.3997905126 0.649404492156 98.3916685153 0.649410275895
411616345 6370.27952061 99.7151401627 0.809787299925 106.18110416 0.809786590975
411616350 6485.63898947 109.592219875 1.00000786839 116.698555021 1.00000579708
411616353 6464.21802696 123.137815242 1.23489839399 131.123017872 1.23490440568
411616358 6459.7414126 142.282858315 1.53985630187 151.509911186 1.53986801241
411616361 6381.66588848 170.694174902 1.96262458441 181.76214256 1.96261616657
411616366 6401.76881785 216.237966655 2.60507531503 230.261876867 2.60510256944
411616369 6455.7963489 299.408259623 3.73202303498 318.825920272 3.73205649642
411616374 6305.3393386 495.372413097 6.31376922799 527.49895036 6.31382510472
411616377 6373.71914775 1480.63084317 19.0804273359 1576.81374841 19.0825144221
411616382 6292.1854029 -1480.73872117 -19.0818182986 -1576.51300969 -19.0788711766
411616385 6264.35121039 -495.376873439 -6.31382803486 -527.496922868 -6.31379922523
411616390 6499.66108188 -299.409177681 -3.73203512523 -318.825160812 -3.73204750367
411616393 6474.04922996 -216.235173391 -2.60503673701 -230.262951276 -2.60511701247
411616398 6385.63369224 -170.694528073 -1.96262951957 -181.7611015 -1.96260164972
411616401 6395.96642681 -142.283075546 -1.53985943862 -151.509764511 -1.53986573476
411616406 6307.01666466 -123.137762648 -1.23489725024 -131.122870677 -1.23490210264
411616409 6398.15031315 -109.591885625 -1.00000172278 -116.698035646 -0.999997075562
411616414 6381.3265797 -99.7154017365 -0.809792440886 -106.180865871 -0.809782346403
411616417 6402.89067156 -92.3997622165 -0.649403678566 -98.391512699 -0.649406352736
411616422 6492.72278193 -86.9728342644 -0.509534107361 -92.6123865432 -0.509529896157
411616425 6450.31405103 -83.0061707428 -0.383857804445 -88.3887661365 -0.38386109312
411616430 6296.77865394 -80.2267166307 -0.267946839173 -85.4289395094 -0.267945300515
411616433 6411.995924 -78.4590946851 -0.15838666815 -83.5467357138 -0.158385951124
411616438 6280.02105543 -77.5994471939 -0.0524059554274 -82.6313400635 -0.0524058890634
411616441 6325.14327564 -77.5994321681 0.0524063880666 -82.631339967 0.0524082282294
411616446 6465.04093582 -78.458998944 0.158378473785 -83.5466995161 0.158384674383
411616449 6364.76159764 -80.2267194832 0.2679485788 -85.4288756783 0.267942575948
411616454 6605.11685923 -83.0064784616 0.383868170944 -88.3889356884 0.383867022716
411616457 6247.14216781 -86.9725187722 0.509524733717 -92.6121411408 0.509523132437
411616462 6357.14954088 -92.3999843656 0.649408647881 -98.3916109285 0.649408877059
411616465 6478.13237889 -99.7152192168 0.809788732338 -106.180954806 0.809784422388
411616470 6428.79787759 -109.591493572 0.999994669969 -116.698165295 0.999999287606
411616473 6475.77163314 -123.137555171 1.23489355069 -131.122899488 1.2349028416
411616478 6413.93475242 -142.283738999 1.53987018654 -151.510853498 1.53988148468
411616481 6373.57126429 -170.693161647 1.96260957813 -181.760856355 1.96259862416
411616486 6335.42086558 -216.239334755 2.60509440722 -230.258400362 2.60505752274
411616489 6465.90380596 -299.408232666 3.73202218097 -318.817121272 3.73194655866
411616494 6362.60856607 -495.368871991 6.31372406257 -527.488044722 6.31369010717
411616497 6458.63828932 -1480.6114876 19.0801772405 -1576.79330765 19.0822700042
411620358 7578.791279 1728.8508353 -20.3551718666 1831.31608751 -20.3558155244
411620361 7566.58171919 578.149883856 -6.74147788457 612.428504771 -6.7418385813
411620366 7572.61644767 349.129969783 -3.9922118842 369.818389946 -3.9923003392
411620369 7579.19064685 251.806935127 -2.79478679129 266.724984612 -2.79481420415
411620374 7493.76809104 198.410324606 -2.11430490339 210.162613828 -2.11429970765
411620377 7683.70736048 165.009627364 -1.66839986543 174.785015937 -1.66841315759
411620382 7605.88578053 142.406783733 -1.34833726766 150.843123329 -1.34834984549
411620385 7581.12988492 126.32138137 -1.10333830264 133.80366735 -1.10333324723
411620390 7641.71017868 114.491194217 -0.906358584555 121.273006721 -0.906356964643
411620393 7618.82071718 105.616555788 -0.741653209085 111.872431765 -0.741647558654
411620398 7569.87087464 98.9030592844 -0.599379259078 104.761776651 -0.599383652777
411620401 7567.44125079 93.8417949215 -0.4729671008 99.4001060123 -0.472957237455
411620406 7675.96716027 90.0987449622 -0.357807721951 95.4356694263 -0.357804510983
411620409 7640.80539269 87.4528301236 -0.250489919922 92.6331466914 -0.250494056112
411620414 7526.46504802 85.7601902711 -0.148340603931 90.8401486676 -0.148338721711
411620417 7520.38231252 84.9342011695 -0.0491253329587 89.9652705332 -0.0491256884303
411620422 7895.5393195 84.9340911805 0.049106464953 89.9652829876 0.0491283971433
411620425 7807.039877 85.7600860962 0.14833301024 90.8400841924 0.148333019479
411620430 7554.67604868 87.4527508509 0.250487045123 92.63303576 0.250489033777
411620433 7537.871248 90.0987564454 0.357807814701 95.4357796345 0.35780936617
411620438 7494.81870463 93.8417082427 0.472964869736 99.4003344071 0.472963140092
411620441 7657.94155823 98.9028720894 0.599374650688 104.761288305 0.599373187793
411620446 7729.59175434 105.616166759 0.741645362178 111.87242471 0.741647627186
411620449 7522.02863091 114.490483102 0.906345907002 121.271749847 0.906337030971
411620454 7574.17616053 126.320551011 1.10332534014 133.803461175 1.10333043064
411620457 7498.11685991 142.407388637 1.34834626933 150.841877458 1.34833219281
411620462 7788.51918817 165.009639485 1.66839970909 174.78439509 1.66840498633
411620465 7589.32449303 198.411182796 2.11431675252 210.164241117 2.11431955461
411620470 7771.22712786 251.800881691 2.79471090838 266.729180808 2.79486439581
411620473 7616.68255279 349.127386318 3.99218011524 369.798851934 3.99207651138
411620478 7626.49821453 578.149598631 6.74147405236 612.406788895 6.74159333856
411620481 7659.67217482 1728.95030538 20.3563556227 1831.30651712 20.3557042165
411620486 7680.71118744 -1728.84678933 -20.3551281196 -1831.32962411 -20.3559657573
411620489 7695.12429433 -578.137677635 -6.74133118958 -612.387402606 -6.74137585172
411620494 7673.99266534 -349.131505747 -3.9922303989 -369.811129599 -3.99221789765
411620497 7378.20084394 -251.805201692 -2.79476488317 -266.717365858 -2.79472512677
411620502 7612.81723225 -198.412155129 -2.1143293551 -210.16554567 -2.11433493612
411620505 7724.60564931 -165.009687889 -1.66840014699 -174.782974871 -1.66838656603
411620510 7624.46124935 -142.407497861 -1.3483476284 -150.843021543 -1.34834814289
411620513 7606.53874062 -126.320136767 -1.10331844855 -133.803406964 -1.10332940386
411620518 7676.18528607 -114.490340344 -0.906343263175 -121.272310266 -0.906346121389
411620521 7541.39884858 -105.616248036 -0.741647660398 -111.872696238 -0.741652709938
411620526 7671.44488643 -98.9030040908 -0.599377712833 -104.761341639 -0.599374298435
411620529 7497.93899099 -93.841793084 -0.472966690505 -99.4005085552 -0.472967429946
411620534 7597.7368294 -90.0985254218 -0.357799045635 -95.4357140774 -0.357806481195
411620537 7589.03340117 -87.4527280548 -0.250486414022 -92.633009902 -0.250487584566
411620542 7554.2535052 -85.7601828555 -0.148341678389 -90.8401418452 -0.14833839856
411620545 7640.92180657 -84.9342246271 -0.0491291505277 -89.9652316237 -0.0491209344495
411620550 7844.95365131 -84.9341743941 0.0491266564708 -89.9653187648 0.0491376575385
411620553 7532.48073504 -85.7601019913 0.148334262074 -90.8401332058 0.148338012952
411620558 7561.15383687 -87.4528120735 0.250490309946 -92.6329678287 0.250485906889
411620561 7657.93429545 -90.0987751586 0.357808041326 -95.4358493697 0.357811102252
411620566 7578.90337296 -93.8415728515 0.472960720655 -99.4005294516 0.472968058192
411620569 7641.01203861 -98.9031428343 0.599381366152 -104.761134356 0.599369734381
411620574 7698.99433935 -105.616545275 0.741652681294 -111.872363508 0.741646484777
411620577 7719.14537046 -114.49003222 0.906338373484 -121.273119073 0.906359477886
411620582 7664.52850924 -126.320405746 1.10332281884 -133.80393299 1.10333702388
411620585 7518.58027749 -142.407196642 1.34834324822 -150.843080998 1.34834923897
411620590 7593.96477098 -165.00889983 1.66838940036 -174.784321296 1.66840440297
411620593 7576.09386178 -198.411708348 2.11432356911 -210.160874464 2.11427753908
411620598 7529.37535498 -251.809140381 2.79481446906 -266.727080035 2.79483883435
411620601 7591.27372257 -349.123355309 3.99213073934 -369.808160707 3.99218322236
411620606 7554.20161696 -578.130345263 6.74124251788 -612.380879319 6.74130346559
411620609 7589.66242186 -1728.76806685 20.3541989397 -1831.284281 20.3554586343
411624454 9669.89218194 2194.76966755 -22.9026841707 2310.46934598 -22.9076895186
411624457 9441.63225867 733.480886887 -7.59571120846 772.321940622 -7.59914921884
411624462 9691.95433292 442.345585633 -4.51081254482 465.554040503 -4.51072428205
411624465 9764.79858801 318.39344033 -3.17173139249 335.081763375 -3.17149187366
411624470 9639.30350273 250.180233083 -2.41423820181 263.309375498 -2.41421694512
411624473 9806.05005469 207.338594758 -1.92096444273 218.223040274 -1.92098667717
411624478 9622.7134697 178.185854387 -1.56968970542 187.537625066 -1.56968284882
411624481 9501.70541006 157.267489818 -1.30321210053 165.523851277 -1.30323674856
411624486 9604.22805638 141.710981123 -1.09129895561 149.149888078 -1.09131246172
411624489 9664.59069229 129.855085941 -0.916335690768 136.668650846 -0.916305623078
411624494 9813.58906215 120.677113045 -0.767339940953 127.01065798 -0.767333783593
411624497 9765.80904321 113.516724474 -0.63707119756 119.474261409 -0.637060850251
411624502 9500.61707503 107.934169119 -0.520561523755 113.599899211 -0.520575385436
411624505 9713.66752854 103.626920211 -0.414207803367 109.066052749 -0.414210636346
411624510 9688.56393433 100.385090797 -0.315297915801 105.654011975 -0.31529954869
411624513 9579.81038383 98.0634895969 -0.221694685894 103.210505657 -0.221695081015
411624518 9523.4424756 96.5650185514 -0.131645710476 101.632619872 -0.131599899418
411624521 9551.87613166 95.8302211296 -0.0436630336371 100.86034574 -0.0437100729627
411624526 9856.63152155 95.8301975606 0.0436551713668 100.859863737 0.0436224484569
411624529 9566.35464191 96.5652349823 0.13166167791 101.633668812 0.131663009948
411624534 9855.95680589 98.0635183509 0.221695974508 103.210446701 0.221692380028
411624537 9666.85785701 100.38503666 0.315296125865 105.653784792 0.31529204697
411624542 9620.70755432 103.627207453 0.414215017745 109.066297233 0.414216310804
411624545 9616.36627563 107.93461311 0.520571875165 113.599479788 0.520565806081
411624550 9745.85642172 113.516295215 0.637063387347 119.474855916 0.63707218137
411624553 9632.50413968 120.675722246 0.767315441279 127.010074109 0.767324186264
411624558 9780.81188623 129.854507545 0.916326409691 136.669213494 0.916313248221
411624561 9524.84577918 141.71256026 1.09132146914 149.147881649 1.09128567986
411624566 9628.57651118 157.269037451 1.30323191935 165.524819392 1.30324825768
411624569 9778.47621333 178.186040737 1.5696924173 187.537916162 1.56968699431
411624574 9751.95967584 207.341357172 1.92099675131 218.221671921 1.92097142406
411624577 9567.70052839 250.177408337 2.41420653958 263.312338479 2.41424885533
411624582 9667.24719799 318.385000442 3.17163912029 335.099558182 3.17167648185
411624585 9635.53090981 442.338460773 4.51073743771 465.555777509 4.51074180352
411624590 9500.1108882 733.483194326 7.59573532597 772.083010283 7.59675663877
411624593 9629.16843669 2194.75238734 22.9025092496 2309.10486173 22.8941354193
411624598 9504.54899405 -2194.96410729 -22.9047215286 -2309.40938048 -22.8971123449
411624601 9728.68420593 -733.449475758 -7.59537963205 -771.740368203 -7.59331604177
411624606 9482.61325536 -442.334142455 -4.51069104661 -465.547371337 -4.51065654313
411624609 9557.88901643 -318.386666482 -3.17165739657 -335.088748682 -3.17156484917
411624614 9613.91167072 -250.176199302 -2.41419244889 -263.31096841 -2.41423453235
411624617 9639.06472608 -207.337153664 -1.92094801664 -218.225114901 -1.92100957536
411624622 9434.2652974 -178.18347944 -1.56966063824 -187.536879712 -1.56967457554
411624625 9347.54733418 -157.268210076 -1.30322162443 -165.522300306 -1.30321686801
411624630 9664.6128115 -141.713112767 -1.09132934384 -149.150826539 -1.09132474015
411624633 9579.04785911 -129.854421324 -0.916325233318 -136.670491533 -0.916332220589
411624638 9533.46372587 -120.676217538 -0.767324794194 -127.010730763 -0.767335078496
411624641 9666.76602249 -113.51646379 -0.637065652606 -119.474439581 -0.637064356668
411624646 9544.32040583 -107.934392842 -0.520566176749 -113.599721065 -0.52057127883
411624649 9667.22847762 -103.627041128 -0.414211449021 -109.06599442 -0.414208886522
411624654 9568.16794424 -100.385089778 -0.315297244658 -105.65407157 -0.315300616669
411624657 9586.71611463 -98.0634948127 -0.221694981383 -103.210642726 -0.221700674802
411624662 9431.38016602 -96.5651234154 -0.131653582447 -101.632557294 -0.131594046128
411624665 9764.02620168 -95.830220013 -0.0436613540459 -100.859978461 -0.0436575029461
411624670 9631.05234256 -95.830238857 0.0436657512163 -100.859826574 0.0436220137905
411624673 9958.75081702 -96.563709362 0.131551724136 -101.63369053 0.131667229198
411624678 9691.47780075 -98.0633772753 0.221689304862 -103.210569753 0.221697542895
411624681 9737.57775798 -100.385231101 0.315301825827 -105.654056269 0.315300993411
411624686 9446.99839986 -103.627312394 0.414217966288 -109.066263647 0.414216583853
411624689 9705.61788634 -107.934166985 0.520561238424 -113.599276792 0.520561800854
411624694 9477.18083837 -113.516827125 0.637073056069 -119.474812561 0.637071367584
