# detid average_r2s y_intercept_low_hits slope_low_hits y_intercept_high_hits slope_high_hits centroid_r centroid_phi centroid_z
419755082 10878.3099689 103.25465293 -0.124583931105 108.319195508 -0.124645708894 104.810276604 1.44588777109 128.837515321
419755085 11067.7989412 102.550219238 -0.041421172395 107.579089655 -0.0412648042363 104.809292535 1.5309169078 130.327501062
411620606 7554.20161696 -578.130345263 6.74124251788 -612.380879319 6.74130346559 87.268124845 -0.147341821503 -152.657399822
419755314 11399.9203635 -2479.94701416 24.182703386 -2600.77012211 24.1753695 104.778568512 -0.040426322973 128.837352225
420754466 1966.82424744 43.2008265066 -0.0984925475802 45.5593986333 -0.0984928763216 44.0956568219 1.47416626532 265.569964091
420754442 1967.51473907 148.103218999 -3.29649984241 156.19016856 -3.2965275073 44.1091474196 0.290341258474 265.569996081
420754446 1944.15328906 91.2035338926 -1.87088258098 96.1825025163 -1.87087451785 44.1284921018 0.490742104583 267.445058313
420508706 3853.09973006 68.843495301 -0.546036860634 71.5180545886 -0.546044457085 61.5495034206 1.07091068619 222.189035298
420508726 3786.23287352 61.8356982116 0.217534525745 64.2378804532 0.217539585673 61.5200794157 1.78611194203 224.06398909
420508702 3796.35670391 75.4771263373 -0.748588585579 78.409284165 -0.748592975461 61.5557226187 0.926765483249 224.064014237
411866230 5978.51129468 -1348.56150618 -17.8059275809 -1438.18746539 -17.8060563703 77.7448364546 -3.08430851036 -186.012509513
411362401 9526.61115204 107.934618368 0.520572109321 113.599138868 0.52055884709 98.0537773451 2.05002662347 -133.342506033
411362406 9543.13320485 113.516599458 0.63706871802 119.474869935 0.637072067568 98.1856135871 2.13690694081 -131.852506632
411341934 3347.39808906 -66.7786152745 -0.612793506404 -69.5317201671 -0.612802186469 58.0599392924 -2.12306402181 -128.734963262
411362409 9666.58150775 120.676500098 0.767329742532 127.010281702 0.767327729548 98.054516463 2.22498472447 -133.342405729
420009021 7597.050913 85.7601710813 -0.148339538297 90.8400898403 -0.148334701206 87.0435867102 1.42269906888 154.147405305
412140617 10926.8293838 103.25582364 -0.124673289305 108.318764811 -0.124596989272 105.035715554 1.44549389481 -220.766457802
412140614 11056.5522201 104.690568719 -0.209673193591 109.824811298 -0.209671945042 104.836202752 1.36484327904 -219.276432391
420791325 10999.3287382 200.164975675 -1.67819383393 209.983319272 -1.67821287324 104.841888051 0.537263479709 264.147543141
419718170 2246.85944057 52.2101714875 -0.534509323857 54.8717635461 -0.534515286981 47.1511923856 1.07930482536 131.750036413
411849782 2825.27197903 63.1776579423 0.700204103581 66.0433588336 0.700213330609 52.7850857937 2.181571236 -185.909922422
411849786 2786.99035202 73.1886277167 0.999999846516 76.5081 1.0 52.9074094356 2.35792749487 -187.785008911
420787442 9546.717312 -106.671890666 0.520567626744 -112.336927917 0.520566277359 97.0234295671 -1.0892083482 265.67242687
420787445 9331.5173939 -112.188792321 0.637069635991 -118.147299093 0.63707737201 97.0193508537 -1.0044434493 267.16250991
412386462 4660.997411 -65.2382017812 -0.0604871187783 -70.2723990421 -0.0604872609178 67.2940336568 -1.63039752192 -262.437432585
412386465 4528.59895572 -65.2382354867 0.0604899880448 -70.2723971326 0.0604863427327 67.3165343144 -1.51100588324 -264.147444418
411866121 6202.47785973 451.435192758 -5.88563472509 481.427921398 -5.88555417961 77.8933632531 0.166993482736 -187.502542871
411866126 6083.12608339 273.149856058 -3.47108115602 291.300472823 -3.47106785322 77.7886207919 0.281602107127 -186.012437184
411866129 6043.60536794 197.596924114 -2.41419782934 210.728296269 -2.41420421516 77.7480880085 0.394308884168 -187.502519815
419755229 10940.4835524 -104.690382227 -0.209669645024 -109.826394602 -0.209747410494 104.722959092 -1.77795560347 130.327598831
411595834 2510.35084122 69.4098830558 0.999996221368 72.7296262228 1.00000384633 50.2017976126 2.35677811214 -154.430027274
411595830 2543.13690871 59.915847119 0.700203496465 62.7815733834 0.700214522974 50.1890616271 2.18200950511 -152.554932146
411874350 9426.81090274 119.264982512 -0.767330829796 125.599129463 -0.767335330956 97.0063668954 0.914536207492 -186.01253734
411874353 9586.8650281 112.188623234 -0.637066155526 118.146920228 -0.637070263785 97.0721012079 1.00436989942 -187.502506201
411874358 9348.61029552 106.671895151 -0.520567443949 112.337445393 -0.520577492924 96.7714934293 1.09078567599 -186.01247795
419988542 3068.29272633 71.2655325425 0.85407479274 74.3519679934 0.85406588472 55.3197121122 2.27588176446 157.444956808
420250754 4577.01147052 -105.589725208 -1.27640504884 -113.738086022 -1.27641221226 67.5256145004 -2.47707527783 182.777458164
411857954 3816.28371968 68.8431442905 -0.54602489178 71.5179910549 -0.546042544801 61.5169602363 1.07036251107 -187.784928419
420250757 4578.69169258 -92.0922952129 -0.999996578405 -99.1988005409 -0.999998328483 67.3901956747 -2.35455024964 184.487450843
411857950 3826.78138796 75.4773118915 -0.748593711521 78.4088964728 -0.748582546297 61.5554942746 0.92639651308 -185.909940132
411857958 3808.96248252 64.4885513247 -0.372977917261 66.9937526828 -0.372979859643 61.5057879001 1.2126836986 -185.910075324
411358305 7585.31519885 114.490244908 0.906341924706 121.272609931 0.906351305283 86.9757462014 2.30563829404 -130.327550396
412124222 4536.97811469 66.2036736866 0.183260763696 71.3122856908 0.183255748732 67.3219542095 1.75288470121 -219.056466071
412124225 4531.37666917 68.2076354864 0.311615850152 73.4708702006 0.311611797999 67.3538756063 1.87208365781 -220.766451407
411358302 7704.66876494 105.615980616 0.741641547993 111.872560586 0.741650455164 86.9853620834 2.20881090402 -128.837444369
420783258 7461.51172219 -163.229005335 -1.66839089278 -173.004240955 -1.66840385663 86.2139805966 -2.60153479748 262.657395828
420783253 7649.57756541 -196.272693167 -2.11434001579 -208.026021646 -2.1143450374 86.2367058457 -2.69911411574 264.147463843
420783250 7486.63480198 -249.093309682 -2.79482088834 -264.008127141 -2.79480790938 86.2785120611 -2.79651290169 262.657329142
420758630 2297.9954965 -51.5233738753 -0.466309231432 -54.1131838244 -0.466308026566 47.7990713766 -2.00846018263 264.430006104
411350193 4740.05465408 -77.9662719709 0.604523962656 -83.837923745 0.604518710673 68.9083336476 -1.02677432023 -130.327474757
420791594 11120.297584 -499.405819854 4.77035341321 -523.735579112 4.76880852202 104.949336097 -0.205910458748 262.657295965
420013234 9695.01836185 -157.268177632 -1.30322115731 -165.524341763 -1.30324259943 98.1984817331 -2.48714126587 155.672599602
420013237 9750.17755119 -141.711310826 -1.09130369624 -149.149018687 -1.09130077604 98.1480546507 -2.40058003336 157.16244853
411612297 4701.63733824 -84.7604558762 -0.783451017506 -91.1437102297 -0.78344494906 68.8951345727 -2.23605394873 -154.147486973
411612294 4754.0321679 -94.3588109477 -0.999992653007 -101.465680795 -1.00000195942 68.9167111518 -2.35539030692 -152.657449606
420516954 6115.55114424 113.480702873 1.11899985943 121.023190445 1.11902258126 77.9563129298 2.41124920951 222.291461261
420516957 6060.23245479 130.674293191 1.40936710613 139.359641471 1.40939298155 77.9016962133 2.52344266601 223.781504988
411878409 10858.1813316 827.970232308 -8.0185942083 869.023631873 -8.02279177749 104.738272529 0.123367922051 -184.487425351
411878406 10996.7812965 2480.49394865 -24.1881459516 2598.86382057 -24.1575726499 104.760053221 0.0427400853484 -182.99744007
420013098 9780.33243093 129.855178925 -0.916337005411 136.670131036 -0.916327307323 98.312653146 0.830709601068 155.672323616
420013090 9722.52256245 157.260489976 -1.30311890599 165.523082532 -1.30322631737 98.0755095907 0.653323505491 155.672493723
420013093 9636.50662014 141.711835231 -1.09131111012 149.14888921 -1.09129916718 97.9960159444 0.741933793549 157.162498662
411624585 9635.53090981 442.338460773 4.51073743771 465.555777509 4.51074180352 98.0628968861 2.92405911969 -157.162535714
411624582 9667.24719799 318.385000442 3.17163912029 335.099558182 3.17167648185 98.1569133396 2.83618397498 -155.672401658
419701806 936.870036635 75.7979632115 2.41420599787 81.931558258 2.41420909206 30.0886656093 2.7486691287 133.62495979
419701802 912.578856431 47.6487188178 1.30322599694 51.5045347381 1.30323001334 30.0602170164 2.49152866555 131.749957193
420230242 1940.33421335 -43.2008164222 -0.0984902908277 -45.5593780715 -0.0984891010335 44.0950835246 -1.66874087606 185.910010814
412394569 7465.19603004 84.8350506373 0.148338999932 89.9148939339 0.148327801111 86.2372625069 1.71760122416 -264.147514141
412394566 7426.54650179 84.0180058818 0.0491277499699 89.0490729677 0.0491227467706 86.3950210735 1.61947050712 -262.657347703
412394561 7383.45744744 84.0180055017 -0.0491277185636 89.0490480182 -0.04912264985 86.1022757841 1.52076244724 -264.147496337
412390406 6117.09055915 1348.62009882 -17.8067078263 1438.21480276 -17.8063959052 77.9744462001 0.0555824341696 -265.452469447
412390409 5986.07327817 451.425412197 -5.88550426788 481.422873305 -5.8854910604 77.8280100522 0.16529320143 -267.162485039
411628782 10929.2741589 -103.256510061 0.124728388439 -108.319306236 0.124652240662 104.82900859 -1.44538540604 -152.657539324
411628785 11116.5389545 -104.691007959 0.209692585242 -109.824998383 0.209680376668 105.024641599 -1.36326012962 -154.147401126
412136497 9725.54761538 112.188918741 -0.637073170925 118.147107231 -0.63707373604 97.0384155866 1.00229104353 -223.781459764
412378182 3201.95810643 105.713766779 1.63184338664 110.206131159 1.6318463199 56.4288055372 2.58921253618 -262.5549996
412398657 9282.89023068 96.9164695146 -0.221697924624 102.063423441 -0.221694733109 96.7495473307 1.35194444099 -267.162445647
411624638 9533.46372587 -120.676217538 -0.767324794194 -127.010730763 -0.767335078496 97.960261556 -2.22567572228 -155.672376539
412378186 3201.28812431 144.338002071 2.4142270649 150.471644338 2.41422866822 56.3132063802 2.74898607311 -264.430003965
411624630 9664.6128115 -141.713112767 -1.09132934384 -149.150826539 -1.09132474015 98.1131445145 -2.39995238028 -155.672452209
411624633 9579.04785911 -129.854421324 -0.916325233318 -136.670491533 -0.916332220589 98.1409346858 -2.31247088088 -157.162558474
419726382 3085.55237259 54.3584633861 0.0787002025789 56.712929754 0.0787014359943 55.2729922669 1.64919865581 133.625058466
419726386 3071.74962506 55.7307647638 0.240080694477 58.1446612655 0.240080951305 55.3120413456 1.80671727345 131.750015765
420500570 2793.24318301 -90.2267865717 -1.42813846319 -94.3193971633 -1.42814731347 52.911584621 -2.52987835297 222.188937592
419980418 2242.23585468 -469.776764301 10.1533650337 -493.715956329 10.1531987731 47.1657213044 -0.0993378253313 155.569953958
420500574 2774.65520934 -73.1887562793 -1.00000271004 -76.5081 -1.0 52.8374095151 -2.35320361805 224.064081077
412136729 9325.99543531 -437.161659331 4.51070911877 -460.36662751 4.51058906824 97.192749626 -0.216816324189 -223.781412847
420504630 3190.88788798 59.7864966217 0.414214084022 62.3270766505 0.414213912066 56.3241760986 1.96455313377 221.048900365
420500578 2760.20998005 -63.1778346213 -0.700210040291 -66.0430184739 -0.700203099273 52.8928439238 -2.18016870133 222.188953529
412136726 9610.18013399 -314.658917494 3.17161924838 -331.367825612 3.17159885841 97.0187267475 -0.305911724399 -222.291430473
419980410 2210.5420974 -97.6793935801 1.87089187702 -102.65749418 1.87086404201 47.1807675756 -0.49020498558 155.569938551
412136721 9424.90444287 -247.249828367 2.4141927386 -260.379866719 2.41418414363 97.0638709818 -0.394037205983 -223.781376849
420504638 3187.56928788 72.639643841 0.854085308425 75.7259918613 0.854073623664 56.4034330519 2.27756224463 221.049027704
412140582 10992.7337017 158.538427749 -1.18071297928 166.311139148 -1.18068410486 104.855949712 0.70255358611 -219.276537893
412140585 10877.2243304 144.903194584 -0.999990865867 152.009161241 -0.999985156989 104.900999145 0.786759339843 -220.766427086
420017269 11172.6514947 144.904291309 1.00000606596 152.009882383 0.999994606491 104.834166686 2.35612208406 154.147364541
412116042 3209.64077716 144.337169128 2.41421091783 150.470418625 2.41420576856 56.3617727313 2.74888582426 -221.049021032
420017266 11099.4071193 134.274564441 0.846962128094 140.859809749 0.846963722047 104.796132902 2.2728684424 152.657522667
412116046 3214.97192986 236.613416212 4.16536412939 246.665950593 4.16532526157 56.2634139164 2.90552152293 -219.173897295
420488206 1554.93021555 71.3634518764 -1.59148793143 75.7756821528 -1.59150169622 39.024701463 0.561883673326 221.049015773
420488202 1514.65107678 114.957000496 -2.85785128472 122.062538538 -2.8578196295 38.9880775151 0.335835004827 219.17391613
420758638 2296.71927955 -46.8743776788 -0.0874887068332 -49.2305805343 -0.0874941535261 47.8495247053 -1.65925765234 264.430032713
411874430 9378.90012412 204.915124052 1.92098693518 215.797343075 1.92098309618 96.8593146574 2.66038220008 -186.012495453
411874433 9530.3562683 247.2496178 2.41419079359 260.38155997 2.41420231405 97.0587883303 2.74895261979 -187.502456595
411874438 9330.03957258 314.658055577 3.17160984635 331.371434979 3.17163738602 96.9053546881 2.83590925591 -186.01247799
412369926 2284.78083866 535.78883385 -11.4303170649 562.693477396 -11.4297644261 47.7835158697 0.087484682169 -262.554870765
411350049 4707.06565787 84.7604024782 -0.783450017493 91.1434578583 -0.78343921749 68.8244530766 0.90594147168 -130.327514831
411350041 4836.06449755 108.188986139 -1.27641117366 116.336564575 -1.27640389938 68.904429337 0.663784431369 -130.327531658
420013117 9433.76351351 100.385159292 -0.315299692963 105.654113873 -0.315302342807 97.8527726208 1.26637743833 157.162483814
411350046 4664.79865779 94.3588409228 -0.99999326005 101.465689396 -1.00000208754 68.799411192 0.786300638404 -128.83748565
419755162 11242.7538132 2472.40909435 24.1091889258 2598.43248684 24.1536009782 104.907506662 3.09909424125 128.837382516
419755165 10979.3873462 -2481.05578191 -24.1936162793 -2604.47621057 -24.2098894883 105.089901049 -3.09912775301 130.32758187
411337750 3098.63504084 83.4413797629 -1.17084740806 87.0557677967 -1.17085315449 55.2261937142 0.706595147159 -131.750035458
420762630 2812.40801268 593.775145155 -11.4297682937 620.734935878 -11.4303114699 52.9263637174 0.0888833936763 267.444904868
411337754 3047.24718228 71.2656059262 -0.854076376453 74.3525012147 -0.854079975905 55.3753704445 0.8633332705 -133.625028583
420762634 2791.67317104 199.954625699 -3.73204023852 209.023455109 -3.732040408 52.8469970989 0.261056184489 265.569997187
411337758 3094.40751908 63.5565000043 -0.612797143481 66.3094809588 -0.612801668192 55.3428021653 1.0191413471 -131.749997005
420762638 2790.34559516 122.456089184 -2.14450614507 128.00835028 -2.14447134276 52.8190788903 0.434543185146 267.445039716
419959842 630.970615263 34.0108376622 0.999999778714 37.330252357 0.999998260063 25.0973827354 2.35776135411 152.554987509
419959846 635.500552337 52.9730797169 1.9626085995 58.1433312393 1.96261174298 25.1061100466 2.67014098471 154.430017343
420517050 6207.09637773 -81.8479160278 0.414217932203 -87.2867809464 0.414212281966 77.9700273899 -1.17853930117 222.291498883
420517058 6105.16123295 -92.7185381255 0.709541040246 -98.8798081278 0.709537885768 77.9536861537 -0.953741687309 222.291429284
420242458 3191.75112763 72.6394369163 -0.854078995711 75.7263313606 -0.854082264544 56.3457607841 0.864522800775 182.894916207
419751085 9757.81947231 -178.185801231 -1.56968935155 -187.537550497 -1.5696822326 98.1076986613 -2.57401414337 133.342493586
419751082 9722.36270913 -207.336963138 -1.92094530478 -218.222957082 -1.92098555693 97.8237879435 -2.65967189845 131.852459593
411583582 1496.51111048 -39.8916907291 0.349915409296 -42.3784445787 0.349915991408 38.7541208698 -1.23544100533 -155.569997232
411583586 1530.4842092 -44.4692129298 0.628344561575 -47.2411797426 0.628338546695 38.776627293 -1.00979369977 -157.445019154
419742874 6338.70885035 -109.591925537 -1.00000246755 -116.698947357 -1.00001250516 79.9686380391 -2.3550515621 131.85239989
419742877 6311.13049385 -99.7152201091 -0.809789068115 -106.18151964 -0.809794735313 79.7834463986 -2.25180572479 133.342517925
420258989 7404.3151952 -97.8363684198 -0.599384327331 -103.694349653 -0.599372197387 86.357376895 -2.11233939546 184.48743641
411354217 6382.91540098 170.692315297 1.96259716114 181.760647237 1.96259571533 79.8366768879 2.67009286397 -133.342565765
411354214 6347.82757529 142.284158539 1.53987612812 151.508680355 1.53985002165 79.7204536937 2.56534656054 -131.85251489
420000797 4671.55989085 94.3590646875 -0.99999809501 101.465684347 -1.00000216275 69.1353920756 0.785055860645 154.147467701
420000794 4776.21603258 108.188383422 -1.27639982187 116.336500221 -1.27640332189 68.8519173177 0.6642793781 152.657459705
419968090 1144.34199756 -53.6221437948 1.30322526279 -57.4780353279 1.30323181066 33.7061785891 -0.6561717652 152.554931947
419992690 3331.00350568 -61.6295493702 -0.414212036471 -64.1702072553 -0.414215853941 58.0399270674 -1.9645540034 152.554995251
412394718 7484.08918406 -104.477071203 0.741649438194 -110.733302192 0.741651486167 86.2324474899 -0.932757332698 -262.657456979
411616382 6292.1854029 -1480.73872117 -19.0818182986 -1576.51300969 -19.0788711766 79.7039246602 -3.08800512323 -155.672428642
411616385 6264.35121039 -495.376873439 -6.31382803486 -527.496922868 -6.31379922523 79.7275002455 -2.98374830015 -157.162542114
412394710 7540.02863288 -92.8293874736 0.472963798081 -98.3883575653 0.472971087939 86.2394437799 -1.13070510423 -262.657467057
419714122 1771.62431165 -141.187101689 -3.29657144901 -149.272086758 -3.29655080191 42.0477870595 -2.84412248332 128.73501509
412394713 7323.9808354 -97.8361203506 0.599377772215 -103.695107998 0.599388683626 86.1215121238 -1.02988087917 -264.147519175
419714126 1766.60077607 -86.9424399712 -1.87087358611 -91.921699558 -1.8708732682 42.0604104939 -2.6539136783 130.609953096
420779138 6182.86159049 -197.597386401 -2.41420401531 -210.73099802 -2.41424046352 77.9320350738 -2.74954860983 265.452556339
420779133 6116.39098279 -273.150132085 -3.47108469491 -291.30107568 -3.47107608769 77.8935414806 -2.86128062736 267.162444903
420779130 6179.27202019 -451.422782527 -5.88546861064 -481.42917518 -5.88557005765 78.0030738189 -2.97378112147 265.452480653
419996802 4043.20228054 -63.9385782717 -0.2175423766 -66.340681825 -0.217543168981 63.6968824158 -1.78498386951 155.569976755
420484170 1243.13056014 -48.1394019947 -1.00000530627 -51.4586666632 -0.99999846033 35.1043919074 -2.35600733029 222.188945559
419996806 4054.24686553 -62.6368978424 -0.0715221840975 -64.9901022668 -0.0715243403107 63.5619788284 -1.64321068084 157.445016125
412140809 11209.2904878 -134.274376232 0.846959309761 -140.859347093 0.846957415411 104.784523039 -0.866788430253 -220.766533927
420484174 1246.96324531 -40.2015171945 -0.628341858579 -42.9736633641 -0.628343856546 35.1278254681 -2.13289467933 224.063977867
412140806 10825.2847788 -125.898932467 0.713990093102 -132.07328764 0.713989855961 104.9082521 -0.9506918404 -219.276538272
420484178 1244.38910633 -36.0633642552 -0.349915785508 -38.5501283939 -0.34991722632 35.0928424414 -1.907220231 222.188983773
412140801 10982.0170207 -119.273471631 0.595867125114 -125.124703223 0.595899764937 104.81834509 -1.0312672651 -220.766407751
412095494 1244.09671701 304.018968704 -8.87517333872 324.992975201 -8.87545934101 35.1074188045 0.110665419664 -222.188955316
412402846 11031.0465188 -2480.58138869 -24.1890053603 -2598.99828069 -24.1588597672 104.94129874 -3.09958351377 -262.657404387
420267013 10858.8506727 2479.46364897 -24.1780525682 2601.47864753 -24.181916736 104.697541643 0.0414603796223 184.487470632
420267197 10894.1690994 -158.537318171 -1.1806988922 -166.310517363 -1.18067560359 104.76528679 -2.4385945762 184.487442957
412402841 11105.5977094 2485.37988528 24.235839408 2599.78817589 24.1662973455 104.939047592 3.10078508749 -264.147341129
420267018 11127.7196117 828.293408152 -8.02177508844 868.867044963 -8.02131774073 104.802852619 0.123847799006 182.997445316
412402849 11120.6203121 -828.140431304 -8.02028593468 -868.991662517 -8.02249050078 104.894772606 -3.02003966979 -264.147514184
411870438 7465.1890069 -124.958523541 1.10333500633 -132.440270997 1.10332215049 86.3169490237 -0.734255176317 -182.997459419
411870430 7625.84310203 -104.476705813 0.74164260844 -110.733699764 0.741658495859 86.3190836239 -0.931833037786 -182.99744893
411870433 7573.665677 -113.255774101 0.90635195949 -120.037003714 0.906341615587 86.291140973 -0.836849007365 -184.487490406
419734678 4035.70137666 -71.1847008989 0.546042525404 -73.8590643497 0.546043145219 63.5802773809 -1.07124165288 133.624903882
411624734 9708.40890417 -733.491375579 7.59582029504 -771.962743891 7.59555225855 98.2795668855 -0.130408677995 -155.672482239
412099662 1525.2438578 -44.8406608393 -0.628340048928 -47.6127376391 -0.628339276117 39.0367366586 -2.13215203466 -219.173995539
419734674 4028.11469647 -66.6816179115 0.372983182391 -69.1867297732 0.37298045671 63.5349574335 -1.2130287638 131.750022239
419734670 4050.02504646 -63.9384745535 0.217534545724 -66.3406036912 0.217537702555 63.5805941826 -1.35674418088 133.624999475
411870382 7482.45860241 -97.8360235239 -0.599375625995 -103.6948431 -0.599382753018 86.3634315391 -2.11029365669 -182.997422501
411870385 7447.1917615 -92.8288213927 -0.472947166838 -98.3882282163 -0.472967507871 86.1783118701 -2.01187788637 -184.487495225
420791434 11140.4794976 281.868009307 2.56274514341 295.699621073 2.56282723832 104.868954846 2.7686492729 262.657514451
420791437 11035.3848095 359.093378411 3.35893546886 376.627076007 3.35818558756 104.939100054 2.85092147927 264.147510725
411591726 2236.75908494 52.2101833069 0.534510023742 54.8716194617 0.534508275427 47.1750925808 2.06216957629 -155.569958116
420254842 6216.64834556 -451.458400114 -5.88594527021 -481.42347296 -5.88549821549 77.9890887903 -2.97148697834 186.012498974
411591722 2225.81369544 48.1172618748 0.303350453788 50.570011959 0.30334547078 47.126328305 1.8659966475 -157.44492523
412128329 6093.80023745 81.8479143769 0.414218487094 87.286804211 0.414213421643 77.9967626623 1.96457930523 -223.781427941
412128321 6095.62495112 76.7011768278 0.169904903965 81.7982294022 0.169906470114 77.9930999043 1.73792845443 -223.781483088
419751194 9597.16822115 -442.336782123 4.5107187289 -465.558790935 4.51077266631 97.9477678369 -0.218672127045 131.852526995
412128326 6087.42621818 78.6929981418 0.288093379552 83.92245848 0.288096664356 77.9625109925 1.8505207646 -222.291516769
420000949 4895.15181282 -84.7607172365 0.783457038579 -91.1440833583 0.783453379706 68.8846054038 -0.90628810808 154.147534898
420000946 4619.17838062 -77.9661264545 0.604519663963 -83.8379720128 0.604520143027 68.940961197 -1.02684969043 152.657407332
420000941 4815.06128214 -73.1680773451 0.450061668613 -78.6786114389 0.450063901723 69.083994823 -1.14751351038 154.147459884
419722386 2522.49485753 -563.145746692 11.4303043192 -590.090246364 11.4305585593 50.2323204108 -0.0892724990021 128.734905787
419722382 2547.66359989 -189.630696795 3.73202819999 -198.701048449 3.73205935465 50.1763865676 -0.260516961625 130.610056335
420013173 9557.39654614 157.269009319 1.30323228951 165.523128967 1.30322756466 98.2659735235 2.48644802735 157.162402794
420013170 9868.26633904 141.714196156 1.09134498808 149.149890681 1.09131262396 98.0215934929 2.40016995883 155.672503684
412095542 1255.13819967 103.063834203 2.85785722522 110.169883563 2.85783616671 35.1265173712 2.80652650755 -222.188922254
420000909 4763.2333098 -77.9661866147 -0.604521017179 -83.837931131 -0.604518618571 69.0192006805 -2.11474133211 154.14761433
419714114 1762.44985392 418.12462266 10.1529394701 442.096967237 10.1535472522 42.0042947104 3.04465341036 128.735017666
411345982 4073.16462892 71.1846930505 0.546042365674 73.8592012225 0.546047779973 63.5847574434 2.07157949857 -131.750022618
411345986 4010.49887307 78.0439583235 0.748594446731 80.9763097833 0.748602947357 63.6665702834 2.21158082501 -133.624942388
420250818 4635.14673585 -125.873437388 1.65419805178 -135.586878207 1.65420264125 67.4649920595 -0.544497252912 182.7773729
420250813 4636.96227175 -105.589804932 1.27640645546 -113.738361915 1.27641738528 67.404272016 -0.66446299324 184.487518201
420250810 4570.43006795 -92.092404354 0.999999005182 -99.1984181268 0.999990861909 67.6297984507 -0.786264884514 182.777505993
411366505 11035.3572479 119.27324626 0.595863083505 125.123335743 0.595875030864 104.721030298 2.10780785806 -130.327615803
411366502 11074.1188003 114.051219634 0.488872609002 119.644963433 0.488880089161 104.822387573 2.02446735823 -128.837467593
411616358 6459.7414126 142.282858315 1.53985630187 151.509911186 1.53986801241 79.6731892477 2.56688749798 -155.672447185
411354345 6404.37949343 -299.41122296 3.73206282353 -318.825348669 3.73204984542 79.8351740558 -0.261300224105 -133.342454199
420008965 7598.9401012 1728.7719923 -20.3542474031 1831.12220853 -20.3536520951 87.1077781397 0.0480956443101 154.147508636
412103782 1949.47186035 -43.2008194773 0.0984891880565 -45.5593554498 0.0984890076884 44.0753306483 -1.47392413016 -222.188953727
411317290 1160.07928922 53.6222242514 1.30322788176 57.4778851543 1.30322640365 33.694990369 2.48461496615 -130.609988894
419705946 1146.10405916 -53.6220789708 1.30322325767 -57.478061138 1.30323261027 33.754089214 -0.654469298434 128.735011997
419705942 1147.65587483 -41.1457647693 0.767328780396 -44.1044526506 0.767333629437 33.7095232456 -0.918106497964 130.609979879
420259037 7458.35541357 -104.477386725 0.741655985099 -110.733411185 0.741653039505 86.305888983 -0.932921655474 184.487522318
420259034 7304.34022351 -97.8359771607 0.599374811591 -103.694688227 0.599379443521 86.3816766604 -1.03016313888 182.997471816
411874446 9285.36609933 724.906655633 7.59577026315 763.360280764 7.59531939606 97.0733770825 3.01216899828 -186.01235558
420508766 3810.90173119 -846.983128049 -13.9819419847 -879.859805345 -13.9815287807 61.4654587853 -3.07079290794 224.064006057
420508762 3797.88652321 846.996937205 13.9821694082 879.899786635 13.9821705155 61.5908521365 3.0692966173 222.188965143
419988626 3056.78096311 -83.4418000489 1.17085767733 -87.055921598 1.17085658911 55.2953060255 -0.706289200948 155.570039571
419988622 3026.07268982 -71.2659688605 0.854087268322 -74.3522857995 0.854074420234 55.3476895726 -0.867600321022 157.445026039
420774981 4530.48218815 71.4104662543 0.450062870413 76.9209785505 0.45006451459 67.2334889318 1.99393950338 264.147464721
420774986 4587.42471953 76.0932269803 0.604519495106 81.964959911 0.60451750278 67.4371282147 2.11506672884 262.437450176
420774989 4601.51833472 82.7241171768 0.783445308489 89.1077349269 0.783448013894 67.5579980047 2.23671372289 264.147473519
411362422 9716.2560352 157.268824774 1.30322964886 165.522701398 1.30322176084 98.0502244415 2.48764038267 -131.852574709
411362425 9484.04328928 178.185478055 1.56968535137 187.540578313 1.56971791869 98.0031040571 2.57632121441 -133.342483059
412140638 10989.4768016 106.907037221 0.297717856223 112.149683603 0.297701265278 104.944149041 1.861039974 -219.276503315
412140630 10926.8601669 103.25507304 0.124624302195 108.319114425 0.124643205741 104.706191124 1.69281567645 -219.276373322
412140633 10686.1225112 104.690950281 0.2096901111 109.826708426 0.209745884875 104.893956301 1.77901273859 -220.766497612
420775029 4579.27767088 -218.886066315 -3.20911667809 -235.773863907 -3.2090748299 67.4052049788 -2.83949631117 264.14745613
420009157 7759.55201718 -84.9342083675 0.0491276859518 -89.965299906 0.0491334482474 87.1444951569 -1.52149133737 154.147467041
420009154 7552.98706122 -84.9342028172 -0.0491235839799 -89.9652994813 -0.049132794812 87.0373507906 -1.61961571698 152.657397847
411612182 4840.45582133 128.97106259 -1.65418906064 138.685121206 -1.65420368823 68.9576416569 0.543466813661 -152.657464388
412386449 4609.10934429 -71.4103980836 -0.450060702294 -76.9209537394 -0.450063622392 67.3476391412 -1.99266662481 -264.14743611
420775021 4535.91244839 -1078.49057696 -16.5315743164 -1161.77928563 -16.5325125745 67.4530591038 -3.08200518656 264.147515032
412386446 4514.1169722 -76.0933360088 -0.604522833296 -81.9651597264 -0.604522664428 67.3703882361 -2.11434253335 -262.437401681
411603986 3370.58698174 108.974058839 -1.63187110497 113.465788769 -1.63185919349 57.9996777245 0.548004052451 -154.429945892
412386441 4594.32528067 -82.7245445943 -0.783456268389 -89.1075995578 -0.783444776914 67.4769757328 -2.2361956326 -264.147462705
411603982 3406.34111306 148.7866817 -2.41420826826 154.920272068 -2.41420998165 57.9744003777 0.390773600542 -152.555017596
411866145 6058.14321156 101.41227624 -0.893648547656 108.151527597 -0.89365081466 77.8970623925 0.842664581932 -187.502561063
