# detid average_r2s y_intercept_low_hits slope_low_hits y_intercept_high_hits slope_high_hits
411354345 6170.52209174 -294.656147185 3.73205730119 -314.069700703 3.73203715429
411354346 6183.32981791 -294.656028237 3.73205577153 -314.070105186 3.73204243913
411354341 6199.75609996 -212.805307904 2.60509290869 -226.826595028 2.60508467385
411354342 6191.21136983 -212.804839515 2.60508645482 -226.8271707 2.60509224988
419726494 3022.28371843 -230.654194502 4.16530425458 -240.743801024 4.16530187762
419726490 3034.34160165 -140.704326996 2.41421961564 -146.859255897 2.41421880822
412136593 9012.3582746 -669.381349952 -7.16874783515 -705.750145268 -7.16871730663
419726498 3025.36523027 -686.287248825 12.7062944945 -716.304672468 12.70623108
411358446 7286.30350087 -161.334324772 1.66839707848 -171.10855459 1.66839600732
411358445 7272.22584742 -161.334250909 1.66839602125 -171.108683628 1.66839783541
411358442 7292.49731452 -139.235512539 1.34834384034 -147.671143012 1.34834625276
411358441 7310.58220385 -139.235564242 1.34834466983 -147.67085726 1.34834211947
412136598 8959.4270479 -403.929534283 -4.25175830199 -425.874915378 -4.25173013464
411358449 7321.80749792 -193.992560002 2.11432256314 -205.745468903 2.11432307244
420779029 5877.15566906 153.524105259 -1.80936404119 163.912439316 -1.80936496246
420779025 5868.40029443 194.057319413 -2.4142143969 207.188132617 -2.41421236689
420779026 5850.06709009 194.057350304 -2.41421493292 207.188278338 -2.41421438059
420779021 5877.13461223 268.255024026 -3.47107754312 286.406005458 -3.47106968474
420779022 5860.83780674 268.254527913 -3.4710705128 286.407010006 -3.47108291434
411878694 10482.3576417 -349.773049158 3.35891950752 -367.375456982 3.35883670513
411878697 10394.469318 -486.337039164 4.76923483217 -510.811659537 4.769118498
411878690 10453.1883939 -274.556954868 2.5627845949 -288.380043336 2.56277885398
411878693 10449.1680881 -349.773584011 3.35892528869 -367.372771076 3.3588087969
411878698 10412.3994893 -486.336509005 4.76922958361 -510.817477905 4.76917449355
411325570 1766.06399432 -416.658001893 10.1531767883 -440.687511106 10.1531532738
419697742 678.397795499 -54.6273463899 1.96260998519 -59.815562717 1.96261022245
419697746 675.512506288 -158.534885038 6.31375694675 -173.591545031 6.31375188598
411878529 10452.5607729 194.973108509 1.67822386864 204.78904483 1.67821552587
411878522 10399.9983255 154.423053749 1.18069774216 162.197999504 1.18069658817
411878521 10381.7925724 154.422916906 1.18069597419 162.198168134 1.1806986437
411878526 10449.5374734 171.756338003 1.40058995771 180.403641361 1.40058468161
411878525 10444.6044506 171.756389898 1.40059055332 180.403788747 1.40058648306
412390529 5851.76400634 -194.057237849 -2.41421318105 -207.188761705 -2.41422093634
412390526 5867.79907706 -268.254847063 -3.47107504292 -286.407016172 -3.47108307051
412390525 5869.09344518 -268.254593469 -3.4710717315 -286.407370933 -3.47108769433
412390522 5863.44898012 -443.34185824 -5.88558017286 -473.341227693 -5.88558640429
412390521 5857.39912596 -443.342688295 -5.88559164351 -473.338807889 -5.88555531609
419980370 2221.0943026 -72.3448803196 -1.21850377464 -76.0577091033 -1.21850346637
419980374 2218.51979214 -59.3719002881 -0.820678791027 -62.4189576616 -0.820679001985
419980378 2222.04022196 -52.0399116603 -0.534511464093 -54.7106798618 -0.53451172298
420013297 9246.30911999 -105.751280963 0.520567806869 -111.416350716 0.520567290821
420013294 9252.23812469 -101.531074696 0.414212979897 -106.970072387 0.414212344919
420013293 9242.60642331 -101.531072364 0.41421295823 -106.970078972 0.41421260654
420013290 9211.90388248 -98.3546758475 0.315299687663 -103.623527163 0.315299402779
420013298 9258.21125489 -105.751235876 0.520566820936 -111.416390781 0.52056804496
420267118 10516.1408315 122.63148052 0.713985796766 128.805787702 0.713984776032
412402810 10407.5162195 154.423182153 1.18069940659 162.198030971 1.1806970551
420267114 10418.5867406 116.178380903 0.59587067709 122.027827954 0.595870415223
420267117 10487.5688129 122.631539057 0.713986780936 128.805889496 0.713986481673
420267110 10381.7806512 111.091463267 0.488872120891 116.684755318 0.488871122684
420267113 10421.3300597 116.178355838 0.595870114719 122.027823539 0.595870302473
420766778 3044.46734255 63.3214282698 0.612800536804 66.0839013491 0.612800417085
420766770 3046.01558174 55.5245443336 0.240078392265 57.9468770304 0.240078530959
420766774 3054.76947043 58.4387855996 0.414213471367 60.9882615219 0.41421387984
420246650 3626.38071842 -67.2969307775 -0.546041423866 -69.9806161508 -0.546042035795
420242570 3047.59046815 -63.3214350203 0.612800814103 -66.0839030354 0.612800510066
420246654 3626.86978847 -63.0397775982 -0.37298078188 -65.5536716829 -0.372980372511
420242574 3045.43731879 -71.0020912061 0.854081134962 -74.0996284703 0.854080667509
420246658 3632.66985444 -60.4465001273 -0.217537144236 -62.8569820141 -0.217536850114
420242578 3041.5887439 -83.1327368272 1.17084927418 -86.759479087 1.17084854727
412120114 3631.16158582 59.2159729976 0.0715207949284 61.5773975137 0.0715222418426
412120110 3636.35001564 59.2159719039 -0.0715210567973 61.577387182 -0.071520483873
412120118 3625.74380242 60.4465074432 0.217537811636 62.8569763096 0.217536517683
411333638 2502.24419207 558.745726316 -11.4301234632 585.769768949 -11.4300976382
420529434 10435.3896511 -194.972502987 1.67821681397 -204.788974463 1.67821470202
420529437 10409.8613215 -227.240879649 2.04553066612 -238.682307679 2.04553162817
420529430 10466.6246378 -171.756266206 1.40058898244 -180.404029072 1.40058915588
420529433 10450.97477 -194.972478399 1.67821649394 -204.789359039 1.67821901951
420529438 10431.5832681 -227.24092612 2.04553121803 -238.68219426 2.04553039618
420234266 2220.48784825 52.0887538479 -0.534510090027 54.7595339047 -0.534511107771
420234262 2229.21661567 59.4276600706 -0.820678950393 62.4747087255 -0.820678904471
419747037 7289.45374744 -103.264165248 0.741651973729 -109.520266621 0.741650664802
419747034 7282.15760574 -96.7001377409 0.599376321303 -102.558670762 0.599377130782
412136578 8992.41216005 403.928104606 4.25174230702 425.874420095 4.25172461327
412136573 9014.37846307 291.00639668 2.98358842 306.818856868 2.98359093559
412136570 8993.79148205 228.95446025 2.26478445198 241.394401323 2.26477759249
412136577 8997.29404193 403.927713416 4.25173794226 425.876173953 4.25174326974
412136574 9022.72425024 291.006316882 2.98358758565 306.819492461 2.98359784676
419747033 7283.56233007 -96.7001308751 0.599376123158 -102.558606515 0.599375671769
419747030 7270.2268568 -91.7516468334 0.472964991712 -97.3103270871 0.472964663347
419747061 7287.27618667 -246.20069047 2.79481337809 -261.117238886 2.79482160524
419747062 7259.87926638 -246.201117876 2.79481875486 -261.11648708 2.79481264966
419747065 7284.47170575 -341.353797753 3.99220876754 -362.036588704 3.99223407096
419747066 7293.56234565 -341.355771984 3.99223349296 -362.0358151 3.99222502801
419747069 7269.49923098 -565.270761464 6.74144845839 -599.513846555 6.74140983435
412116106 3043.01382908 -63.3214475906 0.612801303657 -66.0839426395 0.612801778341
412116102 3044.37476958 -58.4387974656 0.414214174269 -60.9882531601 0.414213483154
419750978 9200.11769629 96.0799810441 -0.221694685641 101.226964088 -0.221693669909
419750973 9238.34221952 98.3546636706 -0.315299263303 103.623499042 -0.315298582892
419750970 9260.10822488 101.531056366 -0.414212477535 106.970121903 -0.414213717795
419750977 9235.48870107 96.0799794033 -0.221694555357 101.2269955 -0.221695199969
419750974 9253.84689164 98.3546137622 -0.315297414769 103.623495124 -0.315298381955
420525330 8968.2829985 -2002.40457639 21.6293113525 -2111.20622196 21.6292930682
419746898 7283.36117594 88.0920079313 0.35780592336 93.4289643566 0.357805161637
419746893 7258.84860856 85.5049682251 0.250486509502 90.6852300457 0.250487249035
419746890 7296.39056629 83.8500441798 0.14833576898 88.9300367254 0.148336336425
419746897 7298.44266747 88.091992057 0.357805511266 93.4289839599 0.357805921964
419746894 7272.79233992 85.5049832678 0.250487287226 90.6852227394 0.250487063327
419718194 2221.45532254 59.371891299 0.820678445559 62.4189883989 0.820680030954
419718190 2216.63641143 52.0399142837 0.534511436959 54.7106560307 0.534510558596
419718198 2222.93984509 72.3449055878 1.21850450282 76.0577381945 1.21850424924
411362489 9249.31165308 -127.228378728 -0.916333343518 -134.043748873 -0.916329504538
411362482 9259.80884989 -154.08760861 -1.30322744066 -162.341893617 -1.30322498254
411362481 9251.1826455 -154.087251097 -1.30322263812 -162.341895557 -1.30322498467
411362486 9249.17109655 -138.845174673 -1.09130734435 -146.283153068 -1.09130782631
411362485 9248.49925774 -138.8450342 -1.0913051658 -146.283294868 -1.09130978383
419718222 2217.46929226 -97.3598058478 -1.87086813311 -102.35641239 -1.87086736199
419718226 2217.00091523 -72.3448649006 -1.21850331801 -76.0577292305 -1.21850400032
412132442 7118.45861699 95.5356643131 0.599376284662 101.394182409 0.599376716988
412132441 7110.90364445 95.5356313499 0.599375443373 101.394226468 0.59937781865
412132446 7106.75835398 102.02065267 0.741651974048 108.276717467 0.741649975743
420787378 8966.2459462 -120.207254194 -0.830390013912 -126.738789133 -0.830388596562
412132445 7100.16027684 102.020539495 0.741649687795 108.276710329 0.741649851674
420787374 8988.58500736 -130.785775635 -1.00000019322 -137.892156145 -0.999999583991
420787377 8993.69805694 -120.207155403 -0.830388378644 -126.73874176 -0.830387854297
412132449 7103.7410545 110.592568746 0.90634689451 117.374487731 0.906348553839
420787370 8994.81716264 -144.760194637 -1.20425620851 -152.625754857 -1.20425369608
420787373 8980.15724394 -130.785799973 -1.00000054762 -137.892232718 -1.00000070591
411608206 3989.73100649 -63.4347896847 0.21753701722 -65.8452681547 0.217536351441
411608202 3994.10893267 -62.1434345757 0.0715213947693 -64.5048527839 0.0715214538896
420770954 3629.87134261 -59.2159717946 0.0715208743409 -61.5773910461 0.071521633395
420770950 3627.16498759 -59.2159771122 -0.0715213244769 -61.5773935358 -0.0715217867856
420770958 3635.3006692 -60.4464880267 0.217536268933 -62.8569825408 0.217537118379
412357646 1266.03480703 64.4703223677 -1.59148956447 68.8975191723 -1.59149026917
412357642 1263.06560362 103.852417389 -2.8578338543 110.983920156 -2.85783288863
420496458 2222.21041912 -158.252125222 -3.29655574632 -166.366427708 -3.29656000476
420496454 2223.76343957 -468.673351525 -10.1531305733 -492.708045212 -10.1532205447
420496450 2224.66176761 468.676421756 10.1531980311 492.705788296 10.1531732055
419976206 1763.97113374 86.6352827103 -1.87086784708 91.6318860629 -1.8708668425
419976202 1764.41249599 140.68795529 -3.2965544119 148.802228696 -3.29655877293
411587666 1763.53742287 -64.3758224741 -1.21850296236 -68.0886682579 -1.21850327019
411587662 1765.11375217 -86.6354033317 -1.87087111035 -91.6318553394 -1.87086603264
411346014 3984.73424654 -868.865324189 -13.9816098898 -901.89959768 -13.9818886245
411346010 4001.40739616 868.873674832 13.9817452885 901.898965539 13.9818783861
411346018 3987.45763564 -291.605613198 -4.59693590445 -302.686335329 -4.59693403201
411317266 1167.20132191 41.4768526016 -0.767326976313 44.4457645734 -0.767326813336
411317262 1168.31859497 54.0536949746 -1.30322575104 57.9228600186 -1.30322551421
419996738 3994.34986227 77.4289606452 0.748589737167 80.3712296253 0.748590065067
419996734 3996.64773784 70.6239049278 0.546042018591 73.3075326912 0.546040648375
419996730 3982.06231721 66.156285276 0.372981367327 68.6701770668 0.372980992119
420267078 10500.8147604 101.973846157 -0.209679075138 107.108378977 -0.209691220797
411571214 680.107673099 35.0729307003 -1.00000047366 38.4039697751 -1.00000043218
411571210 677.843410169 54.6273524462 -1.96261028247 59.8155889917 -1.96261125138
411571218 678.23898701 27.834029817 -0.50952568628 30.4775590441 -0.509525821577
411616309 6205.6268615 78.952759367 -0.267949835738 84.1550103608 -0.267949116365
411616301 6170.43012114 85.5913757464 -0.509524581825 91.2310356016 -0.509523723364
411616302 6177.05292689 85.5914189431 -0.509525799273 91.2310850145 -0.509525088418
411616305 6162.20514577 81.6881919271 -0.383863884279 87.0706950658 -0.383863786767
411616306 6174.19246457 81.6881951 -0.383863968111 87.0706965595 -0.383863877003
411628558 10405.4458903 486.336937018 -4.76923393162 510.820262113 -4.76920243557
411628554 10388.2404184 806.861154383 -8.02241271588 847.458724214 -8.02215213414
411628557 10414.5483248 486.332851916 -4.76919198181 510.824698723 -4.76924570579
411628550 10435.0370282 2415.07667663 -24.1776444239 2536.37398394 -24.174789551
411628553 10426.3411694 806.869282155 -8.02249435261 847.491194393 -8.02246312815
420267098 10450.4232496 101.973808549 0.209677007665 107.108244272 0.20968406997
411341842 3329.02514383 108.113601386 -1.6318516406 112.621461701 -1.63184983492
411341846 3321.66765653 86.9803483089 -1.17085016108 90.6070023653 -1.17084761133
420267090 10386.9639574 99.8888286019 0.0413596838267 104.918134277 0.0413594208313
420267093 10499.4899597 100.575852378 0.124648618207 105.63988401 0.124661487136
420267094 10461.4065623 100.575855068 0.124648624528 105.639770165 0.124651007698
420267097 10427.4363164 101.973818402 0.209677568126 107.108265644 0.209686489462
411870309 7102.71399133 122.020081303 1.10332953854 129.502692729 1.10332978903
411870302 7140.86588159 102.020596307 0.741650876146 108.276774549 0.741651054569
411870301 7134.91217843 102.020559163 0.741650128634 108.276716022 0.741649899998
411870306 7082.13530366 110.592578426 0.906347030396 117.374402842 0.906347145531
411870305 7101.82092715 110.592550841 0.906346613591 117.374553207 0.906349719786
411845694 2224.40149479 158.252190158 3.29655721864 166.366295561 3.29655716881
420525138 8968.80843737 95.0029746759 0.235198413421 100.165097087 0.235198635851
420525134 8975.61546592 93.3749324613 0.139494349913 98.448575831 0.139493544441
420525137 8998.09938727 95.0029397293 0.235196712462 100.165099171 0.23519882155
420525130 9029.00942543 92.5782854684 0.0462330330253 97.608654561 0.0462326705942
420525133 8972.00312826 93.3749190515 0.139493423483 98.4485750365 0.139493471382
411845690 2224.73769774 97.4511361738 1.87086568207 102.447863414 1.87086785931
411874538 8971.23440447 -112.096714904 0.685015933745 -118.187623739 0.685015688613
411874530 9020.30935466 -101.093255285 0.441542940753 -106.586302584 0.441543085278
411874533 8996.02490659 -105.857496531 0.556995809362 -111.60936586 0.556994862437
411874534 9009.07667733 -105.857457022 0.556994859602 -111.609439881 0.556996433115
411874537 8976.73232444 -112.096671084 0.685015213099 -118.187636087 0.685015962807
411620429 7331.58039997 85.5049545112 0.250485900747 90.6852073867 0.250486290118
411620425 7319.80185205 83.8500523918 0.14833632216 88.9300249894 0.148335639005
411620426 7300.09479127 83.8500560182 0.14833668856 88.9300224499 0.14833531284
411620421 7290.08608999 83.0425278319 0.0491263096313 88.0735888918 0.049126973777
411620422 7294.34224903 83.0425264141 0.0491264242465 88.0735923876 0.0491271244192
420762738 2713.56748319 -51.0285774346 0.0874882561679 -53.3929741162 0.0874883215672
420762730 2709.96752372 -52.6276361921 -0.267948718251 -55.0661303302 -0.267949047721
420762734 2705.73447789 -51.0285792259 -0.0874887352409 -53.3929754146 -0.087488216147
419738673 4741.86392009 67.5327966256 -0.183257092425 72.6414849445 -0.183257641816
419738670 4741.20216441 69.5769736634 -0.311612200398 74.8402973664 -0.311612303807
419738677 4726.08012632 66.5480132317 -0.0604892115045 71.5821988687 -0.0604889179777
419738674 4736.59678649 67.5327974373 -0.183257047771 72.6414730477 -0.183256828674
419738678 4739.02915131 66.5480111636 -0.0604885541847 71.5821958928 -0.0604882983492
419751166 9229.36408134 -127.228175662 0.916330139385 -134.043773062 0.916329845076
419751165 9225.44728566 -127.228375354 0.91633325897 -134.043772934 0.916329887697
419751162 9191.12305264 -118.235467248 0.767327049581 -124.569366694 0.767327445835
419751161 9193.93088657 -118.235469052 0.767327075639 -124.56922645 0.76732520732
419751169 9268.573776 -138.845280162 1.0913087924 -146.283300658 1.09130987164
420230154 1911.32209346 146.572042969 -3.29655141243 154.686333068 -3.29655616155
419714082 1762.82966019 41.0372078998 -0.0984918168762 43.4040012304 -0.098490873383
420230150 1909.13125267 434.083106313 -10.1531424012 458.1162511 -10.153203641
419714086 1766.90167817 41.0372070169 0.0984916613399 43.4040000833 0.0984912671533
420750426 1513.35265581 -37.9236537634 0.112672893625 -40.2939574235 0.112672845879
420230158 1909.98293587 90.2586368469 -1.87086424653 95.2554763372 -1.8708695756
420750422 1515.61838273 -37.9236551375 -0.112672606545 -40.2939591028 -0.112672858838
420791530 10445.6390198 -99.8888313426 0.0413597551045 -104.918087156 0.0413526199866
420791533 10427.9403049 -100.575862858 0.124649809225 -105.639681954 0.12464652593
420791534 10403.7454734 -100.575858549 0.124649111372 -105.639658992 0.124643255705
420791537 10483.5644673 -101.973804481 0.209676756746 -107.107996863 0.209673054285
420791538 10480.3702699 -101.973842142 0.209678759135 -107.10804459 0.209675592027
411858066 3630.10869748 -63.0397506498 0.372979465003 -65.5536962994 0.372981458229
420766846 3048.60787654 -54.1573494285 0.078701939595 -56.5200355066 0.0787017015764
420766842 3048.50818936 -54.1573505531 -0.0787017015855 -56.5200331819 -0.0787018625074
420521117 7138.12029132 -137.558783752 -1.34834326298 -145.994347911 -1.34834466563
420521114 7103.57083144 -159.391537037 -1.6683972458 -169.165959156 -1.66839881237
420521113 7107.47855219 -159.391703462 -1.66839956367 -169.166000956 -1.66839940409
420521110 7090.66618872 -191.656433878 -2.11432176583 -203.40923973 -2.11432096846
420521118 7141.37736836 -137.558669309 -1.34834140508 -145.994402623 -1.34834542505
420492358 1912.05144531 -434.080916573 -10.1530909379 -458.113983567 -10.1531523714
420492354 1915.1484348 434.085465812 10.1531983109 458.111834204 10.1531047223
420492350 1912.45156689 146.572289341 3.29655742996 154.686381835 3.29655724878
412111946 2709.29102225 583.258582621 11.4300373322 610.287595252 11.4301103802
412111942 2711.56357224 196.408928006 3.73204858846 205.509728691 3.7320532519
419755101 10550.1577379 104.132536111 0.297712291049 109.375355282 0.297708145193
419755102 10514.3935354 104.132572887 0.297713418491 109.375559667 0.297714268472
419755105 10505.4127474 107.132316336 0.390201654874 112.526315206 0.39020162416
419755106 10510.5464135 107.132339995 0.390202296857 112.526290198 0.390200912747
419755109 10469.3255776 111.091457402 0.488871940699 116.684735367 0.488870599452
420512977 4393.05025328 -1059.60622093 16.5318755782 -1142.82944134 16.5318570106
420512974 4404.02973984 -354.928336914 5.45680760423 -382.806798513 5.45682775498
420512973 4406.51657541 -354.929963557 5.45683330204 -382.806255783 5.45681978669
420512970 4400.4291817 -215.04919565 3.20911244959 -231.939749276 3.20911196896
420512978 4387.81621749 -1059.61238208 16.5319727356 -1142.83031961 16.5318699529
412103754 1914.42188973 -146.572321677 -3.29655819466 -154.68650152 -3.29655998872
412103750 1916.16708802 -434.082215492 -10.1531213265 -458.113575072 -10.1531434026
412103758 1911.4544099 -90.2588051569 -1.87086876188 -95.2554601937 -1.87086910954
411358289 7323.57563717 88.0919760264 0.357804888166 93.4290176274 0.357807101498
411358285 7289.85286833 85.5049611218 0.250486297075 90.6852199285 0.250486863292
411358286 7294.05865683 85.5049853563 0.250487311753 90.6852273047 0.250487179634
411358281 7289.94769622 83.8500468919 0.148336208838 88.9300302192 0.148336055922
411358282 7299.52978739 83.8500443203 0.148335925047 88.9300308947 0.148336060378
419992686 3325.60497726 -66.2521333858 -0.612801970468 -69.0145522776 -0.612799994613
419750934 9252.77519504 245.117334389 -2.41420877284 258.248777931 -2.41421431077
420009022 7308.50299875 83.8500480982 -0.148336246179 88.9300330637 -0.148336303586
420009021 7299.28826803 83.8500465507 -0.148336024105 88.9300278787 -0.148336029462
411874366 8986.95259678 95.0029509856 -0.235197245069 100.165048078 -0.235196429481
411874362 8985.71920334 97.5356940413 -0.33516660523 102.835445129 -0.335167082215
411579478 1165.19167869 -41.47686356 0.767327481911 -44.4457601806 0.767326573168
411579474 1172.54562497 -35.6169758029 0.414213163888 -38.1664487292 0.414213673601
411579470 1167.83037407 -33.189740637 0.131652348901 -35.5654686036 0.131652409467
420222062 1262.8831064 -103.852489454 2.85783611987 -110.984017887 2.85783580641
420222066 1262.92324121 -306.348792193 8.87521423635 -327.386466219 8.87523402989
419972102 1527.77431928 338.277654851 -8.87524125763 359.315982692 -8.87527367537
419972106 1527.191664 114.676135303 -2.85783816787 121.807421081 -2.85783103512
